species,condition,rhizotron,plant,leaf,date,height,lenght,width,coef,area
maize,ww,1,L1,L1_1,28/10,9,"5,5",1,"0,765","4,21"
maize,ww,1,L1,L1_2,28/10,"19,5",0,0,0,"0,00"
maize,ww,1,L1,L1_3,28/10,15,0,0,0,"0,00"
maize,ww,1,L1,L1_4,28/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_5,28/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_6,28/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_7,28/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_8,28/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_9,28/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_10,28/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_1,28/10,"8,9","5,4","1,3","0,765","5,37"
maize,ww,1,R1,R1_2,28/10,"19,6",0,0,0,"0,00"
maize,ww,1,R1,R1_3,28/10,"17,9",0,0,0,"0,00"
maize,ww,1,R1,R1_4,28/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_5,28/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_6,28/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_7,28/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_8,28/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_9,28/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_10,28/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_1,28/10,"7,3","4,6","1,4","0,765","4,93"
maize,ws,2,L2,L2_2,28/10,"14,6",0,0,0,"0,00"
maize,ws,2,L2,L2_3,28/10,"11,1",0,0,0,"0,00"
maize,ws,2,L2,L2_4,28/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_5,28/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_6,28/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_7,28/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_8,28/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_1,28/10,"8,6",5,"0,9","0,765","3,44"
maize,ws,2,R2,R2_2,28/10,"16,9",0,0,0,"0,00"
maize,ws,2,R2,R2_3,28/10,"9,3",0,0,0,"0,00"
maize,ws,2,R2,R2_4,28/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_5,28/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_6,28/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_7,28/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_8,28/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_1,28/10,"7,8","4,4","1,2","0,765","4,04"
maize,ww,3,L3,L3_2,28/10,"18,6",0,0,0,"0,00"
maize,ww,3,L3,L3_3,28/10,"16,8",0,0,0,"0,00"
maize,ww,3,L3,L3_4,28/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_5,28/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_6,28/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_7,28/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_8,28/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_9,28/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_10,28/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_1,28/10,"8,5","4,4","1,2","0,765","4,04"
maize,ww,3,R3,R3_2,28/10,"15,4",0,0,0,"0,00"
maize,ww,3,R3,R3_3,28/10,"9,5",0,0,0,"0,00"
maize,ww,3,R3,R3_4,28/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_5,28/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_6,28/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_7,28/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_8,28/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_9,28/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_1,28/10,"10,1","6,4","1,2","0,765","5,88"
maize,ws,4,L4,L4_2,28/10,"22,9",0,0,0,"0,00"
maize,ws,4,L4,L4_3,28/10,"20,6",0,0,0,"0,00"
maize,ws,4,L4,L4_4,28/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_5,28/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_6,28/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_7,28/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_8,28/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_9,28/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_1,28/10,"9,6","6,1","1,4","0,765","6,53"
maize,ws,4,R4,R4_2,28/10,"22,5",0,0,0,"0,00"
maize,ws,4,R4,R4_3,28/10,"18,4",0,0,0,"0,00"
maize,ws,4,R4,R4_4,28/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_5,28/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_6,28/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_7,28/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_8,28/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_9,28/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_1,28/10,"8,7","5,2","1,2","0,765","4,77"
maize,ww,5,L5,L5_2,28/10,"20,6",0,0,0,"0,00"
maize,ww,5,L5,L5_3,28/10,"16,3",0,0,0,"0,00"
maize,ww,5,L5,L5_4,28/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_5,28/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_6,28/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_7,28/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_8,28/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_9,28/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_1,28/10,"9,5","5,6","1,3","0,765","5,57"
maize,ww,5,R5,R5_2,28/10,"21,4",0,0,0,"0,00"
maize,ww,5,R5,R5_3,28/10,"17,5",0,0,0,"0,00"
maize,ww,5,R5,R5_4,28/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_5,28/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_6,28/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_7,28/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_8,28/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_9,28/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_1,28/10,"10,2","6,1","1,2","0,765","5,60"
maize,ws,6,L6,L6_2,28/10,24,0,0,0,"0,00"
maize,ws,6,L6,L6_3,28/10,"22,7",0,0,0,"0,00"
maize,ws,6,L6,L6_4,28/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_5,28/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_6,28/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_7,28/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_1,28/10,"8,1","4,6","1,3","0,765","4,57"
maize,ws,6,R6,R6_2,28/10,"22,6",0,0,0,"0,00"
maize,ws,6,R6,R6_3,28/10,"19,8",0,0,0,"0,00"
maize,ws,6,R6,R6_4,28/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_5,28/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_6,28/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_7,28/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_8,28/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_1,28/10,"9,8","5,6","1,3","0,765","5,57"
maize,ww,7,L7,L7_2,28/10,"21,8",0,0,0,"0,00"
maize,ww,7,L7,L7_3,28/10,"18,2",0,0,0,"0,00"
maize,ww,7,L7,L7_4,28/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_5,28/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_6,28/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_7,28/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_8,28/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_9,28/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_1,28/10,"9,4","5,4","1,2","0,765","4,96"
maize,ww,7,R7,R7_2,28/10,23,0,0,0,"0,00"
maize,ww,7,R7,R7_3,28/10,"22,3",0,0,0,"0,00"
maize,ww,7,R7,R7_4,28/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_5,28/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_6,28/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_7,28/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_8,28/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_9,28/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_1,28/10,"9,8","5,4","1,4","0,765","5,78"
maize,ws,8,L8,L8_2,28/10,"22,9",0,0,0,"0,00"
maize,ws,8,L8,L8_3,28/10,23,0,0,0,"0,00"
maize,ws,8,L8,L8_4,28/10,"11,1",0,0,0,"0,00"
maize,ws,8,L8,L8_5,28/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_6,28/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_7,28/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_8,28/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_1,28/10,"9,5",5,"1,1","0,765","4,21"
maize,ws,8,R8,R8_2,28/10,20,0,0,0,"0,00"
maize,ws,8,R8,R8_3,28/10,"15,5",0,0,0,"0,00"
maize,ws,8,R8,R8_4,28/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_5,28/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_6,28/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_7,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_1,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_2,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_4,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_5,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_6,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_7,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_8,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_9,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_1,28/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_2,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_2,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_3,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_4,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_5,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_6,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_7,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_8,28/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_9,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_1,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_2,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_3,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_5,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_6,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_7,28/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_8,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_1,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_2,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_3,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_5,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,28/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_9,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_2,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_3,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,28/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_9,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_1,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_2,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_3,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_4,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_5,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,28/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_9,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_1,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_2,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_3,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_4,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_5,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_6,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_7,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_8,28/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_9,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_5,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_9,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_2,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_3,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_2,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_3,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_4,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_2,28/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_3,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_1,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_2,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_3,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_6,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_7,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_8,28/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_9,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_1,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_2,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_3,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_4,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_5,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,28/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_9,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_5,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_6,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_7,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_8,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_9,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_2,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_3,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_1,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_2,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_3,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_4,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_2,28/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_3,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_2,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_6,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_7,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_8,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_9,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_10,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_2,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_3,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_4,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_2,28/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_3,28/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_1,30/10,9,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,30/10,22,"15,3","1,1","0,765","12,87"
maize,ww,1,L1,L1_3,30/10,"25,5",0,0,0,"0,00"
maize,ww,1,L1,L1_4,30/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_5,30/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_6,30/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_7,30/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_8,30/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_9,30/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_10,30/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_1,30/10,"8,9","5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,30/10,"21,5","14,6","1,1","0,765","12,29"
maize,ww,1,R1,R1_3,30/10,"29,1",0,0,0,"0,00"
maize,ww,1,R1,R1_4,30/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_5,30/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_6,30/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_7,30/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_8,30/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_9,30/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_10,30/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_1,30/10,"7,5","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,30/10,"17,5","11,4",1,"0,765","8,72"
maize,ws,2,L2,L2_3,30/10,22,0,0,0,"0,00"
maize,ws,2,L2,L2_4,30/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_5,30/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_6,30/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_7,30/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_8,30/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_1,30/10,"8,5","5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,30/10,22,16,1,"0,765","12,24"
maize,ws,2,R2,R2_3,30/10,"20,2",0,0,0,"0,00"
maize,ws,2,R2,R2_4,30/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_5,30/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_6,30/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_7,30/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_8,30/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_1,30/10,"7,9",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,30/10,"21,5",13,"0,9","0,765","8,95"
maize,ww,3,L3,L3_3,30/10,"29,2",0,0,0,"0,00"
maize,ww,3,L3,L3_4,30/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_5,30/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_6,30/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_7,30/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_8,30/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_9,30/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_10,30/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_1,30/10,9,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,30/10,"23,1","15,5",1,"0,765","11,86"
maize,ww,3,R3,R3_3,30/10,"22,4",0,0,0,"0,00"
maize,ww,3,R3,R3_4,30/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_5,30/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_6,30/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_7,30/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_8,30/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_9,30/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_1,30/10,10,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,30/10,25,"16,9","1,1","0,765","14,22"
maize,ws,4,L4,L4_3,30/10,"32,3",0,0,0,"0,00"
maize,ws,4,L4,L4_4,30/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_5,30/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_6,30/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_7,30/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_8,30/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_9,30/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_1,30/10,"9,9","5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,30/10,25,"17,6","1,1","0,765","14,81"
maize,ws,4,R4,R4_3,30/10,"30,6",0,0,0,"0,00"
maize,ws,4,R4,R4_4,30/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_5,30/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_6,30/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_7,30/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_8,30/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_9,30/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_1,30/10,"8,8","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,30/10,"23,3",15,1,"0,765","11,48"
maize,ww,5,L5,L5_3,30/10,"28,5",0,0,0,"0,00"
maize,ww,5,L5,L5_4,30/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_5,30/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_6,30/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_7,30/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_8,30/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_9,30/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_1,30/10,10,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,30/10,"24,7","16,2","1,1","0,765","13,63"
maize,ww,5,R5,R5_3,30/10,"30,3",0,0,0,"0,00"
maize,ww,5,R5,R5_4,30/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_5,30/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_6,30/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_7,30/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_8,30/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_9,30/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_1,30/10,"10,5","6,2","1,2","0,75","5,58"
maize,ws,6,L6,L6_2,30/10,"25,1","16,5",1,"0,765","12,62"
maize,ws,6,L6,L6_3,30/10,"32,6",0,0,0,"0,00"
maize,ws,6,L6,L6_4,30/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_5,30/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_6,30/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_7,30/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_1,30/10,"8,2",5,"1,2","0,75","4,50"
maize,ws,6,R6,R6_2,30/10,"24,8",17,"1,1","0,765","14,31"
maize,ws,6,R6,R6_3,30/10,"32,5",0,0,0,"0,00"
maize,ws,6,R6,R6_4,30/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_5,30/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_6,30/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_7,30/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_8,30/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_1,30/10,10,"5,5","1,3","0,75","5,36"
maize,ww,7,L7,L7_2,30/10,"24,4","16,3","1,1","0,765","13,72"
maize,ww,7,L7,L7_3,30/10,"31,3",0,0,0,"0,00"
maize,ww,7,L7,L7_4,30/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_5,30/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_6,30/10,0,0,0,0,"0,00"
